"id","photo","web_name","team_code","status","code","first_name","second_name","squad_number","news","now_cost","news_added","chance_of_playing_this_round","chance_of_playing_next_round","value_form","value_season","cost_change_start","cost_change_event","cost_change_start_fall","cost_change_event_fall","in_dreamteam","dreamteam_count","selected_by_percent","form","transfers_out","transfers_in","transfers_out_event","transfers_in_event","loans_in","loans_out","loaned_in","loaned_out","total_points","event_points","points_per_game","ep_this","ep_next","special","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","element_type","team","player_hist_link","player_fullname"
30,"18726.jpg","Boruc",91,"a",18726,"Artur","Boruc",1,"",41,NA,NA,NA,"0.0","0.0",-4,0,4,0,FALSE,0,"1.3","0.0",160441,10441,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,1,2,"https://fantasy.premierleague.com/drf/element-summary/30","Artur Boruc"
31,"15885.jpg","Federici",91,"a",15885,"Adam","Federici",32,"",40,"2017-08-31T20:01:14Z",100,100,"0.0","0.0",0,0,0,0,FALSE,0,"2.2","0.0",147102,20285,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,1,2,"https://fantasy.premierleague.com/drf/element-summary/31","Adam Federici"
32,"15149.jpg","Francis",91,"a",15149,"Simon","Francis",2,"",43,"2018-04-07T13:01:18Z",100,100,"0.7","13.0",-2,0,2,0,FALSE,0,"1.3","2.8",204320,128178,0,0,0,0,0,0,56,0,"1.8","2.8","3.5",FALSE,2708,0,1,4,47,0,0,0,8,1,0,3,491,"726.8","418.4","163.0","131.0",0,2,2,"https://fantasy.premierleague.com/drf/element-summary/32","Simon Francis"
33,"56917.jpg","Steve Cook",91,"a",56917,"Steve","Cook",3,"",46,"2018-02-11T12:01:19Z",100,100,"0.5","18.0",-4,0,4,0,FALSE,2,"1.1","2.4",127872,137885,0,0,0,0,0,0,83,2,"2.4","2.4","2.5",FALSE,2764,2,1,5,53,1,0,0,5,0,0,9,495,"870.0","65.6","271.0","120.6",0,2,2,"https://fantasy.premierleague.com/drf/element-summary/33","Steve Cook"
34,"41320.jpg","Daniels",91,"a",41320,"Charlie","Daniels",11,"",47,"2017-12-30T15:01:17Z",100,100,"0.6","20.0",-3,0,3,0,FALSE,0,"6.6","2.8",1178667,592879,0,0,0,0,0,0,94,5,"2.7","2.8","2.3",FALSE,3001,1,3,6,50,0,0,0,0,0,0,4,587,"582.2","479.7","196.0","125.9",0,2,2,"https://fantasy.premierleague.com/drf/element-summary/34","Charlie Daniels"
35,"54469.jpg","Adam Smith",91,"i",54469,"Adam","Smith",15,"Knee injury - Unknown return date",48,"2018-03-17T16:31:18Z",0,0,"0.0","11.7",-2,0,2,0,FALSE,0,"0.4","0.0",71957,36683,0,0,0,0,0,0,56,0,"2.1","0.0","0.0",FALSE,2067,1,3,2,38,0,0,0,6,0,0,3,376,"455.0","345.5","144.0","94.5",0,2,2,"https://fantasy.premierleague.com/drf/element-summary/35","Adam Smith"
36,"149484.jpg","Mings",91,"a",149484,"Tyrone","Mings",26,"",42,"2018-04-28T13:01:18Z",100,100,"0.1","0.7",-3,0,3,0,FALSE,0,"0.2","0.6",17854,2820,0,0,0,0,0,0,3,2,"0.8","0.6","0.3",FALSE,201,0,0,0,5,0,0,0,1,0,0,0,40,"46.6","14.8","10.0","7.2",0,2,2,"https://fantasy.premierleague.com/drf/element-summary/36","Tyrone Mings"
37,"120447.jpg","Brad Smith",91,"a",120447,"Bradley","Smith",14,"",39,"2017-10-10T11:31:14Z",100,100,"0.0","0.0",-1,0,1,0,FALSE,0,"3.2","0.0",205918,114961,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,2,"https://fantasy.premierleague.com/drf/element-summary/37","Bradley Smith"
38,"126184.jpg","Aké",91,"a",126184,"Nathan","Aké",5,"",50,"2017-08-30T23:01:13Z",100,100,"0.4","20.4",0,0,0,0,FALSE,1,"6.1","2.0",550652,473457,0,0,0,0,0,0,102,2,"2.7","2.0","2.0",FALSE,3352,2,3,6,59,0,0,0,5,0,0,8,642,"932.4","115.1","287.0","133.5",0,2,2,"https://fantasy.premierleague.com/drf/element-summary/38","Nathan Aké"
39,"48615.jpg","Arter",91,"i",48615,"Harry","Arter",8,"Achilles injury - Unknown return date",47,"2018-04-27T10:31:17Z",0,0,"0.0","5.7",-3,0,3,0,FALSE,0,"0.3","0.0",42168,14078,0,0,0,0,0,0,27,0,"2.1","0.0","0.0",FALSE,959,1,0,3,13,0,0,0,4,0,0,0,156,"146.0","76.1","69.0","29.2",0,3,2,"https://fantasy.premierleague.com/drf/element-summary/39","Harry Arter"
40,"20037.jpg","Pugh",91,"a",20037,"Marc","Pugh",7,"",47,"2018-03-17T15:01:18Z",100,100,"0.1","6.8",-3,0,3,0,FALSE,0,"0.1","0.6",6956,3064,0,0,0,0,0,0,32,0,"1.6","0.6","0.8",FALSE,974,0,0,5,17,0,0,0,2,0,0,0,97,"99.2","195.5","224.0","51.6",0,3,2,"https://fantasy.premierleague.com/drf/element-summary/40","Marc Pugh"
41,"15237.jpg","Surman",91,"a",15237,"Andrew","Surman",6,"",43,"2018-01-01T12:31:17Z",100,100,"0.6","19.1",-2,0,2,0,FALSE,1,"3.1","2.6",733484,808698,0,0,0,0,0,0,82,2,"3.3","2.6","2.8",FALSE,1851,2,5,5,29,0,0,0,2,0,0,9,363,"458.0","261.1","121.0","84.0",0,3,2,"https://fantasy.premierleague.com/drf/element-summary/41","Andrew Surman"
42,"56872.jpg","Stanislas",91,"i",56872,"Junior","Stanislas",19,"Knee injury - Unknown return date",57,"2018-03-31T15:01:18Z",0,0,"0.0","13.2",-3,0,3,0,FALSE,3,"0.3","0.0",170063,175855,0,0,0,0,0,0,75,0,"3.9","0.0","0.0",FALSE,1285,5,3,2,22,0,0,0,1,0,0,7,285,"394.8","377.2","483.0","125.1",0,3,2,"https://fantasy.premierleague.com/drf/element-summary/42","Junior Stanislas"
43,"40387.jpg","Gosling",91,"a",40387,"Dan","Gosling",4,"",48,"2017-09-30T13:01:14Z",100,100,"0.3","12.3",-2,0,2,0,FALSE,0,"0.1","1.4",11809,12193,0,0,0,0,0,0,59,1,"2.1","1.4","1.5",FALSE,1941,2,1,1,41,0,0,0,8,0,0,4,254,"396.4","262.2","274.0","93.3",0,3,2,"https://fantasy.premierleague.com/drf/element-summary/43","Dan Gosling"
44,"59741.jpg","Gradel",91,"u",59741,"Max","Gradel",10,"Season-long loan to Toulouse",50,"2017-08-18T06:54:02Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",4149,144,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,2,"https://fantasy.premierleague.com/drf/element-summary/44","Max Gradel"
45,"103912.jpg","Ibe",91,"a",103912,"Jordon","Ibe",33,"",46,"2018-04-07T17:31:19Z",100,100,"0.2","18.5",-4,0,4,0,FALSE,1,"1.0","1.0",167829,194218,0,0,0,0,0,0,85,2,"2.7","1.0","0.8",FALSE,1988,2,6,4,33,0,0,0,1,0,0,5,289,"362.0","602.7","610.0","157.3",0,3,2,"https://fantasy.premierleague.com/drf/element-summary/45","Jordon Ibe"
46,"155408.jpg","Lewis Cook",91,"a",155408,"Lewis","Cook",16,"",43,NA,NA,NA,"0.3","13.5",-2,0,2,0,FALSE,0,"1.2","1.4",87371,100360,0,0,0,0,0,0,58,0,"2.0","1.4","1.8",FALSE,2234,0,2,3,42,0,0,0,5,0,0,0,337,"456.4","423.3","126.0","100.7",0,3,2,"https://fantasy.premierleague.com/drf/element-summary/46","Lewis Cook"
47,"90105.jpg","Fraser",91,"a",90105,"Ryan","Fraser",24,"",51,"2018-03-17T15:01:18Z",100,100,"0.7","19.0",-4,0,4,0,FALSE,2,"0.7","3.8",138149,112022,0,0,0,0,0,0,97,2,"3.7","3.8","4.3",FALSE,2003,5,3,2,38,0,0,0,0,0,0,13,390,"492.8","646.6","413.0","155.0",0,3,2,"https://fantasy.premierleague.com/drf/element-summary/47","Ryan Fraser"
48,"75115.jpg","Wilson",91,"a",75115,"Callum","Wilson",13,"",56,"2017-12-17T16:31:16Z",100,100,"0.5","18.2",-4,0,4,0,FALSE,3,"4.5","3.0",1041094,1273721,0,0,0,0,0,0,102,8,"3.6","3.0","1.8",FALSE,1981,8,2,6,33,0,0,0,0,0,0,13,282,"392.2","288.4","799.0","147.5",0,4,2,"https://fantasy.premierleague.com/drf/element-summary/48","Callum Wilson"
49,"88498.jpg","Afobe",91,"u",88498,"Benik","Afobe",9,"Season-long loan to Wolves",57,"2018-02-01T09:31:17Z",0,0,"0.0","4.2",-3,0,3,0,FALSE,0,"0.2","0.0",33941,7433,0,0,0,0,0,0,24,0,"1.4","0.0","0.0",FALSE,534,0,1,0,12,0,0,0,0,0,0,0,73,"33.8","62.6","219.0","31.3",0,4,2,"https://fantasy.premierleague.com/drf/element-summary/49","Benik Afobe"
50,"178304.jpg","Mousset",91,"a",178304,"Lys","Mousset",31,"",49,"2018-04-07T13:01:18Z",100,100,"0.2","7.3",-1,0,1,0,FALSE,1,"0.2","1.2",20490,24091,0,0,0,0,0,0,36,1,"1.6","1.2","1.3",FALSE,581,2,0,1,16,0,0,0,1,0,0,3,106,"120.4","69.5","252.0","43.9",0,4,2,"https://fantasy.premierleague.com/drf/element-summary/50","Lys Mousset"
51,"78007.jpg","King",91,"a",78007,"Joshua","King",17,"",70,"2018-03-21T17:31:17Z",100,100,"0.5","15.7",-5,0,5,0,FALSE,0,"1.9","3.8",386325,185282,0,0,0,0,0,0,110,7,"3.3","3.8","3.0",FALSE,2450,8,4,7,38,0,0,0,3,0,0,10,381,"577.0","556.7","902.0","203.7",0,4,2,"https://fantasy.premierleague.com/drf/element-summary/51","Joshua King"
52,"7958.jpg","Defoe",91,"a",7958,"Jermain","Defoe",18,"",76,"2018-02-24T14:01:18Z",100,100,"0.2","7.9",-4,0,4,0,FALSE,1,"1.4","1.6",215668,54550,0,0,0,0,0,0,60,4,"2.5","1.6","1.0",FALSE,1075,4,2,2,21,0,0,0,1,0,0,5,191,"209.4","144.9","539.0","88.9",0,4,2,"https://fantasy.premierleague.com/drf/element-summary/52","Jermain Defoe"
549,"225321.jpg","Ramsdale",91,"u",225321,"Aaron","Ramsdale",12,"Season-long loan to Chesterfield",40,"2018-01-08T09:49:35Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",9432,16527,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,1,2,"https://fantasy.premierleague.com/drf/element-summary/549","Aaron Ramsdale"
570,"222434.jpg","Simpson",91,"a",222434,"Jack","Simpson",42,"",40,NA,NA,NA,"0.0","0.3",0,0,0,0,FALSE,0,"0.2","0.0",8996,15826,0,0,0,0,0,0,1,0,"1.0","0.0","0.0",FALSE,71,0,0,0,2,0,0,0,0,0,0,0,10,"6.2","0.0","0.0","0.6",0,2,2,"https://fantasy.premierleague.com/drf/element-summary/570","Jack Simpson"
584,"122342.jpg","Hyndman",91,"a",122342,"Emerson","Hyndman",22,"",45,NA,NA,NA,"0.0","0.2",0,0,0,0,FALSE,0,"0.0","0.2",163,220,0,0,0,0,0,0,1,1,"1.0","0.2","0.0",FALSE,58,0,0,0,1,0,0,0,0,0,0,0,6,"5.0","12.5","0.0","1.8",0,3,2,"https://fantasy.premierleague.com/drf/element-summary/584","Emerson Hyndman"
585,"169743.jpg","Mahoney",91,"u",169743,"Connor","Mahoney",23,"Season-long loan to Barnsley",45,"2018-01-30T09:41:42Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",144,156,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,2,"https://fantasy.premierleague.com/drf/element-summary/585","Connor Mahoney"
588,"200370.jpg","Butcher",91,"a",200370,"Matt","Butcher",36,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",196,237,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,2,"https://fantasy.premierleague.com/drf/element-summary/588","Matt Butcher"
602,"431774.jpg","Taylor",91,"a",431774,"Kyle","Taylor",58,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",253,368,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,2,"https://fantasy.premierleague.com/drf/element-summary/602","Kyle Taylor"
53,"48860.jpg","Mäenpää",36,"a",48860,"Niki","Mäenpää",12,"",39,NA,NA,NA,"0.0","0.0",-1,0,1,0,FALSE,0,"1.9","0.0",67938,103458,0,0,0,0,0,0,0,0,"0.0","-1.5","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,1,3,"https://fantasy.premierleague.com/drf/element-summary/53","Niki Mäenpää"
54,"131897.jpg","Ryan",36,"a",131897,"Mathew","Ryan",1,"",46,NA,NA,NA,"1.0","31.7",1,0,-1,0,FALSE,3,"3.4","4.5",155129,315791,0,0,0,0,0,0,146,2,"3.8","3.0","3.5",FALSE,3420,0,0,10,54,0,2,0,0,0,124,13,726,"911.6","0.0","0.0","91.1",0,1,3,"https://fantasy.premierleague.com/drf/element-summary/54","Mathew Ryan"
55,"83299.jpg","Dunk",36,"a",83299,"Lewis","Dunk",5,"",45,NA,NA,NA,"0.7","21.6",0,0,0,0,FALSE,1,"2.9","3.3",275863,356298,0,0,0,0,0,0,97,0,"2.6","1.8","2.5",FALSE,3420,1,1,10,54,4,0,0,7,0,0,7,637,"1002.8","147.8","425.0","157.9",0,2,3,"https://fantasy.premierleague.com/drf/element-summary/55","Lewis Dunk"
56,"61933.jpg","Duffy",36,"a",61933,"Shane","Duffy",22,"",46,"2017-12-16T18:01:15Z",100,100,"0.6","21.7",1,0,-1,0,FALSE,1,"2.9","2.7",300665,444847,0,0,0,0,0,0,100,1,"2.7","1.2","1.5",FALSE,3292,0,2,10,52,0,0,0,8,0,0,7,614,"1027.6","98.9","361.0","148.9",0,2,3,"https://fantasy.premierleague.com/drf/element-summary/56","Shane Duffy"
57,"19071.jpg","Hünemeier",36,"a",19071,"Uwe","Hünemeier",4,"",38,NA,NA,NA,"0.0","0.3",-2,0,2,0,FALSE,0,"5.6","0.0",433756,388299,0,0,0,0,0,0,1,0,"1.0","-1.5","-1.5",FALSE,17,0,0,0,1,0,0,0,0,0,0,0,5,"7.0","0.3","2.0","0.9",0,2,3,"https://fantasy.premierleague.com/drf/element-summary/57","Uwe Hünemeier"
58,"11352.jpg","Bruno",36,"a",11352,"Bruno","Saltor Grau",2,"",45,"2017-09-15T19:01:13Z",100,100,"0.7","18.7",0,0,0,0,FALSE,0,"0.8","3.0",109790,137877,0,0,0,0,0,0,84,0,"3.4","1.5","2.1",FALSE,2014,0,0,10,23,0,0,0,3,0,0,8,423,"360.4","174.1","35.0","57.2",0,2,3,"https://fantasy.premierleague.com/drf/element-summary/58","Bruno Saltor Grau"
59,"42748.jpg","Bong",36,"a",42748,"Gaëtan","Bong",3,"",44,"2018-03-10T23:01:17Z",100,100,"0.7","14.3",-1,0,1,0,FALSE,1,"0.2","3.0",14807,17582,0,0,0,0,0,0,63,0,"2.5","1.5","2.1",FALSE,2237,0,0,6,36,1,0,0,2,0,0,5,369,"346.2","154.6","18.0","52.1",0,2,3,"https://fantasy.premierleague.com/drf/element-summary/59","Gaëtan Bong"
60,"15137.jpg","Rosenior",36,"a",15137,"Liam","Rosenior",23,"",39,NA,NA,NA,"0.0","0.8",-1,0,1,0,FALSE,0,"3.0","0.0",269749,287003,0,0,0,0,0,0,3,0,"1.0","-1.5","-1.5",FALSE,163,0,0,0,3,0,0,0,0,0,0,0,22,"28.8","4.7","2.0","3.6",0,2,3,"https://fantasy.premierleague.com/drf/element-summary/60","Liam Rosenior"
61,"85128.jpg","Goldson",36,"a",85128,"Connor","Goldson",18,"",39,NA,NA,NA,"0.1","1.5",-1,0,1,0,FALSE,0,"2.6","0.2",146895,256247,0,0,0,0,0,0,6,1,"2.0","-1.3","-1.5",FALSE,199,0,0,1,5,0,0,0,1,0,0,0,36,"40.4","3.5","55.0","9.9",0,2,3,"https://fantasy.premierleague.com/drf/element-summary/61","Connor Goldson"
62,"83543.jpg","Knockaert",36,"a",83543,"Anthony","Knockaert",11,"",55,"2018-03-10T17:01:18Z",100,100,"0.4","16.0",-5,0,5,0,FALSE,0,"0.6","2.2",123734,52744,0,0,0,0,0,0,88,2,"2.7","0.7","0.7",FALSE,2415,3,1,11,29,0,0,0,4,1,0,6,383,"404.0","557.2","530.0","149.1",0,3,3,"https://fantasy.premierleague.com/drf/element-summary/62","Anthony Knockaert"
63,"40845.jpg","Stephens",36,"a",40845,"Dale","Stephens",6,"",45,"2018-04-07T13:01:18Z",100,100,"0.4","19.3",0,0,0,0,FALSE,0,"1.2","2.0",196706,225003,0,0,0,0,0,0,87,2,"2.4","0.5","0.5",FALSE,3240,0,3,10,50,0,0,0,6,0,0,2,550,"625.8","272.5","176.0","107.7",0,3,3,"https://fantasy.premierleague.com/drf/element-summary/63","Dale Stephens"
64,"38490.jpg","Kayal",36,"a",38490,"Beram","Kayal",7,"",44,"2017-08-09T13:31:13Z",100,100,"0.3","5.7",-1,0,1,0,FALSE,0,"0.1","1.5",6503,3704,0,0,0,0,0,0,25,1,"1.3","0.0","0.1",FALSE,735,0,0,1,14,0,0,0,2,0,0,0,115,"111.2","137.0","48.0","29.6",0,3,3,"https://fantasy.premierleague.com/drf/element-summary/64","Beram Kayal"
65,"11735.jpg","Sidwell",36,"i",11735,"Steve","Sidwell",14,"Back injury - Unknown return date",42,"2017-09-07T14:31:14Z",0,0,"0.0","0.0",-3,0,3,0,FALSE,0,"0.2","0.0",23491,3673,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,3,"https://fantasy.premierleague.com/drf/element-summary/65","Steve Sidwell"
66,"109345.jpg","March",36,"a",109345,"Solomon","March",20,"",48,NA,NA,NA,"0.3","15.4",-2,0,2,0,FALSE,0,"0.2","1.2",48441,48669,0,0,0,0,0,0,74,2,"2.1","-0.3","-0.5",FALSE,1838,1,3,6,29,0,0,0,3,0,0,3,303,"357.4","320.9","316.0","99.8",0,3,3,"https://fantasy.premierleague.com/drf/element-summary/66","Solomon March"
67,"88170.jpg","Skalak",36,"a",88170,"Jiri","Skalak",8,"",47,"2018-01-27T17:31:17Z",100,100,"0.0","0.0",-3,0,3,0,FALSE,0,"0.0","0.0",2220,718,0,0,0,0,0,0,0,0,"0.0","-1.5","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,3,"https://fantasy.premierleague.com/drf/element-summary/67","Jiri Skalak"
68,"79934.jpg","Norwood",36,"u",79934,"Oliver","Norwood",21,"Season-long loan to Fulham",45,"2017-07-26T09:21:59Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",494,123,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,3,"https://fantasy.premierleague.com/drf/element-summary/68","Oliver Norwood"
69,"2513.jpg","Murphy",36,"u",2513,"Jamie","Murphy",15,"Season-long loan to Rangers",47,"2018-01-26T10:39:07Z",0,0,"0.0","1.3",-3,0,3,0,FALSE,0,"0.0","0.0",4809,1927,0,0,0,0,0,0,6,0,"1.5","0.0","0.0",FALSE,166,0,0,0,4,0,0,0,0,0,0,0,25,"11.8","15.5","24.0","5.1",0,3,3,"https://fantasy.premierleague.com/drf/element-summary/69","Jamie Murphy"
70,"60307.jpg","Groß",36,"a",60307,"Pascal","Groß",13,"",59,NA,NA,NA,"0.7","27.8",4,0,-4,0,FALSE,3,"15.4","4.2",1831783,2556990,0,0,0,0,0,0,164,1,"4.3","2.7","3.3",FALSE,2928,7,8,10,46,0,0,0,2,0,0,24,635,"735.4","1311.0","527.0","257.6",0,3,3,"https://fantasy.premierleague.com/drf/element-summary/70","Pascal Groß"
71,"20529.jpg","Murray",36,"a",20529,"Glenn","Murray",17,"",59,"2017-10-01T11:01:15Z",100,100,"0.3","18.8",-1,0,1,0,FALSE,2,"5.7","1.7",660546,937743,0,0,0,0,0,0,111,1,"3.2","0.2","0.3",FALSE,2184,12,0,8,36,0,0,2,9,0,0,16,319,"492.4","271.8","779.0","153.1",0,4,3,"https://fantasy.premierleague.com/drf/element-summary/71","Glenn Murray"
72,"38499.jpg","Hemed",36,"a",38499,"Tomer","Hemed",10,"",46,"2017-09-27T15:01:14Z",100,100,"0.0","9.3",-4,0,4,0,FALSE,0,"1.0","0.0",285254,305386,0,0,0,0,0,0,43,0,"2.7","-1.5","-1.5",FALSE,842,2,2,3,8,0,0,0,0,0,0,5,110,"152.0","66.1","227.0","44.2",0,4,3,"https://fantasy.premierleague.com/drf/element-summary/72","Tomer Hemed"
73,"28462.jpg","Baldock",36,"a",28462,"Sam","Baldock",9,"",49,"2017-07-20T08:31:12Z",100,100,"0.0","0.4",-1,0,1,0,FALSE,0,"0.0","0.0",3099,2765,0,0,0,0,0,0,2,0,"1.0","-1.5","-1.5",FALSE,30,0,0,0,1,0,0,0,0,0,0,0,4,"0.4","0.8","6.0","0.7",0,4,3,"https://fantasy.premierleague.com/drf/element-summary/73","Sam Baldock"
210,"54316.jpg","Ulloa",36,"a",54316,"Leonardo","Ulloa",16,"",48,"2018-03-29T13:01:18Z",100,100,"0.4","4.2",-2,0,2,0,FALSE,0,"0.3","1.8",37082,38386,0,0,0,0,0,0,20,0,"1.4","0.3","0.7",FALSE,279,1,0,1,4,0,0,0,0,0,0,0,66,"68.0","94.2","66.0","22.7",0,4,3,"https://fantasy.premierleague.com/drf/element-summary/210","Leonardo Ulloa"
461,"43808.jpg","Suttner",36,"a",43808,"Markus","Suttner",29,"",42,NA,NA,NA,"0.0","9.0",-3,0,3,0,FALSE,1,"0.4","0.0",83985,60188,0,0,0,0,0,0,38,0,"2.7","-1.5","-1.5",FALSE,1178,0,0,4,18,0,0,0,0,0,0,3,204,"187.4","105.6","17.0","30.8",0,2,3,"https://fantasy.premierleague.com/drf/element-summary/461","Markus Suttner"
481,"112516.jpg","Brown",36,"i",112516,"Isaiah","Brown",37,"Knee injury - Unknown return date",52,"2018-01-09T00:01:19Z",0,0,"0.0","3.1",-3,0,3,0,FALSE,0,"0.0","0.0",4031,774,0,0,0,0,0,0,16,0,"1.2","0.0","0.0",FALSE,302,0,0,0,8,0,0,0,0,0,0,0,60,"33.2","86.2","25.0","14.5",0,3,3,"https://fantasy.premierleague.com/drf/element-summary/481","Isaiah Brown"
490,"66242.jpg","Pröpper",36,"a",66242,"Davy","Pröpper",24,"",53,"2018-04-07T20:01:19Z",100,100,"0.3","16.4",-2,0,2,0,FALSE,0,"0.1","1.7",16309,11375,0,0,0,0,0,0,87,2,"2.5","0.2","0.1",FALSE,3118,0,4,9,50,0,0,0,2,1,0,1,446,"535.8","297.1","255.0","108.9",0,3,3,"https://fantasy.premierleague.com/drf/element-summary/490","Davy Pröpper"
517,"167473.jpg","Izquierdo",36,"a",167473,"José Heriberto","Izquierdo Mena",19,"",59,NA,NA,NA,"0.6","17.1",-1,0,1,0,FALSE,1,"0.3","3.8",28326,42611,0,0,0,0,0,0,101,0,"3.2","2.3","3.1",FALSE,1976,5,5,5,32,0,0,0,2,0,0,4,324,"385.4","311.3","618.0","131.3",0,3,3,"https://fantasy.premierleague.com/drf/element-summary/517","José Heriberto Izquierdo Mena"
538,"74375.jpg","Schelotto",36,"a",74375,"Ezequiel","Schelotto",21,"",44,"2018-03-04T15:01:17Z",100,100,"0.1","4.5",-1,0,1,0,FALSE,0,"0.1","0.3",4660,7784,0,0,0,0,0,0,20,0,"1.0","-1.2","-1.1",FALSE,1313,0,0,0,30,0,0,0,3,0,0,0,183,"210.0","99.2","73.0","38.2",0,2,3,"https://fantasy.premierleague.com/drf/element-summary/538","Ezequiel Schelotto"
540,"20480.jpg","Krul",36,"a",20480,"Tim","Krul",26,"",39,"2017-09-15T22:01:13Z",100,100,"0.0","0.0",-1,0,1,0,FALSE,0,"0.8","0.0",41730,79902,0,0,0,0,0,0,0,0,"0.0","-1.5","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,1,3,"https://fantasy.premierleague.com/drf/element-summary/540","Tim Krul"
553,"220738.jpg","Molumby",36,"a",220738,"Jayson","Molumby",49,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",718,862,0,0,0,0,0,0,0,0,"0.0","-1.5","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,3,"https://fantasy.premierleague.com/drf/element-summary/553","Jayson Molumby"
604,"106757.jpg","Locadia",36,"a",106757,"Jürgen","Locadia",25,"",60,"2018-01-25T13:31:16Z",100,100,"0.2","2.7",0,0,0,0,FALSE,0,"0.0","1.0",5188,6846,0,0,0,0,0,0,16,1,"2.7","-0.5","-0.5",FALSE,221,1,1,1,8,0,0,0,0,0,0,2,47,"50.4","24.6","89.0","15.8",0,4,3,"https://fantasy.premierleague.com/drf/element-summary/604","Jürgen Locadia"
74,"21205.jpg","Heaton",90,"a",21205,"Tom","Heaton",1,"",47,"2017-09-10T13:31:14Z",100,100,"0.0","1.7",-3,0,3,0,FALSE,0,"1.7","0.0",366889,20486,0,0,0,0,0,0,8,0,"2.0","0.0","0.0",FALSE,305,0,0,0,4,0,0,0,0,0,8,0,48,"53.4","0.0","0.0","5.3",0,1,4,"https://fantasy.premierleague.com/drf/element-summary/74","Tom Heaton"
75,"1801.jpg","Robinson",90,"u",1801,"Paul","Robinson",17,"Retired",45,"2017-07-19T07:46:48Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",405,109,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,1,4,"https://fantasy.premierleague.com/drf/element-summary/75","Paul Robinson"
76,"68983.jpg","Lowton",90,"a",68983,"Matthew","Lowton",2,"",44,"2017-11-28T13:31:14Z",100,100,"0.5","20.2",-1,0,1,0,FALSE,0,"4.9","2.0",362018,577366,0,0,0,0,0,0,89,1,"3.4","2.0","2.2",FALSE,2295,0,3,8,26,0,0,0,1,0,0,4,450,"574.6","264.9","46.0","89.0",0,2,4,"https://fantasy.premierleague.com/drf/element-summary/76","Matthew Lowton"
